attacker_id,total_events,systems_targeted,targets,address_scope
A2604,14,1,Cowrie,global
A2605,14,1,Cowrie,global
A2606,14,1,Cowrie,global
A2607,14,1,Cowrie,global
A2608,14,1,Cowrie,global
A2609,14,1,Cowrie,global
A2610,13,1,Cowrie,global
A2611,13,1,Cowrie,global
A2612,13,1,Cowrie,global
A2613,13,1,Cowrie,global
A2614,13,1,Cowrie,global
A2615,13,1,Cowrie,global
A2616,13,1,Cowrie,global
A2617,13,1,Cowrie,global
A2618,13,1,Cowrie,global
A2619,13,1,Cowrie,global
A2620,13,1,Cowrie,global
A2621,13,2,Conpot Cowrie,global
A2622,13,1,Cowrie,global
A2623,13,1,Cowrie,global
A2624,13,1,Cowrie,global
A2625,13,1,Cowrie,global
A2626,13,1,Cowrie,global
A2627,13,1,Cowrie,global
A2628,13,1,Cowrie,global
A2629,13,1,Cowrie,global
A2630,13,1,Cowrie,global
A2631,13,1,Cowrie,global
A2632,13,1,Cowrie,global
A2633,13,1,Cowrie,global
A2634,13,1,Cowrie,global
A2635,13,1,Cowrie,global
A2636,13,1,Cowrie,global
A2637,13,1,Cowrie,global
A2638,13,1,Cowrie,global
A2639,13,1,Cowrie,global
A2640,13,1,Cowrie,global
A2641,13,1,Cowrie,global
A2642,13,1,Cowrie,global
A2643,12,1,Cowrie,global
A2644,12,1,Cowrie,global
A2645,12,1,Cowrie,global
A2646,12,1,Cowrie,global
A2647,12,1,Cowrie,global
A2648,12,1,Cowrie,global
A2649,12,1,Cowrie,global
A2650,12,1,Cowrie,global
A2651,12,1,Cowrie,global
A2652,12,1,Cowrie,global
A2653,12,1,Cowrie,global
A2654,12,1,Cowrie,global
A2655,12,1,Cowrie,global
A2656,12,1,Cowrie,global
A2657,12,1,Cowrie,global
A2658,12,1,Cowrie,global
A2659,12,1,Cowrie,global
A2660,12,1,Cowrie,global
A2661,12,1,Cowrie,global
A2662,12,1,Cowrie,global
A2663,12,1,Cowrie,global
A2664,12,1,Cowrie,global
A2665,12,1,Cowrie,global
A2666,12,1,Cowrie,global
A2667,12,1,Cowrie,global
A2668,12,1,Cowrie,global
A2669,12,1,Cowrie,global
A2670,12,1,Cowrie,global
A2671,12,1,Cowrie,global
A2672,12,1,Cowrie,global
A2673,12,1,Cowrie,global
A2674,12,1,Cowrie,global
A2675,12,1,Cowrie,global
A2676,12,1,Cowrie,global
A2677,12,1,Cowrie,global
A2678,12,1,Cowrie,global
A2679,12,1,Cowrie,global
A2680,12,1,Cowrie,global
A2681,12,1,Cowrie,global
A2682,12,1,Cowrie,global
A2683,12,1,Cowrie,global
A2684,12,1,Cowrie,global
A2685,12,1,Cowrie,global
A2686,12,1,Cowrie,global
A2687,12,1,Cowrie,global
A2688,12,1,Cowrie,global
A2689,12,2,Conpot Cowrie,global
A2690,12,1,Cowrie,global
A2691,12,1,Cowrie,global
A2692,12,1,Cowrie,global
A2693,12,1,Cowrie,global
A2694,12,1,Cowrie,global
A2695,12,1,Cowrie,global
A2696,12,1,Cowrie,global
A2697,12,1,Cowrie,global
A2698,12,1,Cowrie,global
A2699,12,1,Cowrie,global
A2700,12,1,Cowrie,global
A2701,12,1,Cowrie,global
A2702,12,1,Cowrie,global
A2703,12,1,Cowrie,global
A2704,12,1,Cowrie,global
A2705,12,1,Cowrie,global
A2706,12,1,Cowrie,global
A2707,11,1,Cowrie,global
A2708,11,1,Cowrie,global
A2709,11,1,Cowrie,global
A2710,11,1,Cowrie,global
A2711,11,1,Cowrie,global
A2712,11,1,Cowrie,global
A2713,11,1,Cowrie,global
A2714,11,1,Cowrie,global
A2715,11,1,Cowrie,global
A2716,11,1,Cowrie,global
A2717,11,1,Cowrie,global
A2718,11,1,Cowrie,global
A2719,11,1,Cowrie,global
A2720,11,1,Cowrie,global
A2721,11,1,Cowrie,global
A2722,11,1,Cowrie,global
A2723,11,1,Cowrie,global
A2724,11,1,Cowrie,global
A2725,11,1,Cowrie,global
A2726,11,1,Conpot,global
A2727,11,1,Cowrie,global
A2728,11,1,Cowrie,global
A2729,11,1,Cowrie,global
A2730,11,1,Cowrie,global
A2731,11,2,Conpot Cowrie,global
A2732,11,1,Cowrie,global
A2733,11,1,Cowrie,global
A2734,11,1,Cowrie,global
A2735,11,1,Cowrie,global
A2736,11,1,Cowrie,global
A2737,11,1,Cowrie,global
A2738,10,1,Cowrie,global
A2739,10,1,Cowrie,global
A2740,10,1,Cowrie,global
A2741,10,1,Conpot,global
A2742,10,1,Cowrie,global
A2743,10,1,Cowrie,global
A2744,10,1,Cowrie,global
A2745,10,1,Cowrie,global
A2746,10,1,Cowrie,global
A2747,10,1,Cowrie,global
A2748,10,1,Cowrie,global
A2749,10,1,Cowrie,global
A2750,10,1,Cowrie,global
A2751,10,1,Cowrie,global
A2752,10,1,Cowrie,global
A2753,10,1,Cowrie,global
A2754,10,1,Cowrie,global
A2755,10,1,Cowrie,global
A2756,10,1,Cowrie,global
A2757,10,1,Cowrie,global
A2758,10,1,Cowrie,global
A2759,10,1,Cowrie,global
A2760,10,1,Cowrie,global
A2761,10,1,Cowrie,global
A2762,10,1,Cowrie,global
A2763,10,1,Cowrie,global
A2764,10,1,Cowrie,global
A2765,10,1,Cowrie,global
A2766,10,1,Cowrie,global
A2767,10,1,Cowrie,global
A2768,10,1,Cowrie,global
A2769,10,1,Cowrie,global
A2770,10,1,Cowrie,global
A2771,10,1,Cowrie,global
A2772,10,1,Cowrie,global
A2773,10,1,Cowrie,global
A2774,10,1,Cowrie,global
A2775,10,1,Cowrie,global
A2776,10,1,Cowrie,global
A2777,10,1,Cowrie,global
A2778,10,1,Cowrie,global
A2779,10,1,Cowrie,global
A2780,10,1,Cowrie,global
A2781,10,1,Cowrie,global
A2782,10,1,Cowrie,global
A2783,10,1,Conpot,global
A2784,10,1,Cowrie,global
A2785,10,1,Cowrie,global
A2786,10,1,Cowrie,global
A2787,10,1,Cowrie,global
A2788,10,1,Cowrie,global
A2789,10,1,Cowrie,global
A2790,10,1,Cowrie,global
A2791,10,1,Cowrie,global
A2792,10,1,Cowrie,global
A2793,10,1,Cowrie,global
A2794,10,1,Cowrie,global
A2795,10,1,Cowrie,global
A2796,10,1,Cowrie,global
A2797,10,1,Cowrie,global
A2798,10,1,Cowrie,global
A2799,10,1,Cowrie,global
A2800,10,1,Cowrie,global
A2801,10,1,Cowrie,global
A2802,10,1,Cowrie,global
A2803,10,1,Conpot,global
A2804,10,1,Cowrie,global
A2805,10,1,Cowrie,global
A2806,10,1,Cowrie,global
A2807,10,1,Cowrie,global
A2808,10,1,Cowrie,global
A2809,10,1,Cowrie,global
A2810,10,1,Cowrie,global
A2811,10,1,Cowrie,global
A2812,10,1,Cowrie,global
A2813,10,1,Cowrie,global
A2814,10,1,Cowrie,global
A2815,10,1,Cowrie,global
A2816,10,1,Cowrie,global
A2817,10,1,Cowrie,global
A2818,10,1,Cowrie,global
A2819,10,1,Cowrie,global
A2820,10,1,Cowrie,global
A2821,10,1,Cowrie,global
A2822,10,1,Cowrie,global
A2823,10,1,Cowrie,global
A2824,10,1,Cowrie,global
A2825,10,1,Cowrie,global
A2826,10,1,Cowrie,global
A2827,10,1,Cowrie,global
A2828,10,1,Cowrie,global
A2829,10,1,Cowrie,global
A2830,10,1,Cowrie,global
A2831,10,1,Cowrie,global
A2832,10,1,Cowrie,global
A2833,10,1,Cowrie,global
A2834,10,1,Cowrie,global
A2835,10,1,Cowrie,global
A2836,10,1,Cowrie,global
A2837,10,1,Cowrie,global
A2838,10,1,Cowrie,global
A2839,10,1,Cowrie,global
A2840,10,1,Cowrie,global
A2841,10,1,Cowrie,global
A2842,10,1,Cowrie,global
A2843,10,1,Cowrie,global
A2844,10,1,Cowrie,global
A2845,10,1,Cowrie,global
A2846,10,1,Cowrie,global
A2847,10,1,Cowrie,global
A2848,10,1,Cowrie,global
A2849,10,1,Cowrie,global
A2850,10,1,Cowrie,global
A2851,10,1,Cowrie,global
A2852,10,1,Cowrie,global
A2853,10,1,Cowrie,global
A2854,10,1,Cowrie,global
A2855,10,1,Cowrie,global
A2856,10,1,Cowrie,global
A2857,10,1,Cowrie,global
A2858,10,1,Cowrie,global
A2859,10,1,Cowrie,global
A2860,10,1,Cowrie,global
A2861,10,1,Cowrie,global
A2862,10,1,Cowrie,global
A2863,10,1,Cowrie,global
A2864,10,1,Cowrie,global
A2865,10,1,Cowrie,global
A2866,10,2,Conpot Cowrie,global
A2867,10,1,Cowrie,global
A2868,10,1,Cowrie,global
A2869,10,1,Cowrie,global
A2870,10,1,Cowrie,global
A2871,10,1,Cowrie,global
A2872,10,1,Cowrie,global
A2873,10,1,Cowrie,global
A2874,10,1,Cowrie,global
A2875,10,1,Cowrie,global
A2876,10,1,Cowrie,global
A2877,10,1,Cowrie,global
A2878,10,1,Cowrie,global
A2879,10,1,Cowrie,global
A2880,10,1,Cowrie,global
A2881,10,1,Cowrie,global
A2882,10,1,Cowrie,global
A2883,10,1,Cowrie,global
A2884,10,1,Cowrie,global
A2885,10,1,Cowrie,global
A2886,10,1,Cowrie,global
A2887,10,1,Cowrie,global
A2888,10,1,Cowrie,global
A2889,10,1,Cowrie,global
A2890,10,1,Cowrie,global
A2891,10,1,Cowrie,global
A2892,10,1,Cowrie,global
A2893,10,1,Cowrie,global
A2894,10,1,Cowrie,global
A2895,10,1,Cowrie,global
A2896,10,1,Cowrie,global
A2897,10,1,Cowrie,global
A2898,10,1,Cowrie,global
A2899,10,1,Cowrie,global
A2900,10,1,Cowrie,global
A2901,10,1,Cowrie,global
A2902,10,1,Cowrie,global
A2903,10,1,Cowrie,global
A2904,10,1,Cowrie,global
A2905,10,1,Cowrie,global
A2906,10,1,Cowrie,global
A2907,10,1,Cowrie,global
A2908,10,1,Cowrie,global
A2909,10,1,Cowrie,global
A2910,10,1,Cowrie,global
A2911,10,1,Cowrie,global
A2912,10,1,Cowrie,global
A2913,10,1,Cowrie,global
A2914,10,1,Cowrie,global
A2915,10,1,Cowrie,global
A2916,10,1,Cowrie,global
A2917,10,1,Cowrie,global
A2918,10,1,Cowrie,global
A2919,10,1,Cowrie,global
A2920,10,1,Cowrie,global
A2921,10,1,Cowrie,global
A2922,10,1,Cowrie,global
A2923,10,1,Cowrie,global
A2924,10,1,Cowrie,global
A2925,10,1,Cowrie,global
A2926,10,1,Cowrie,global
A2927,10,1,Cowrie,global
A2928,10,1,Cowrie,global
A2929,10,1,Cowrie,global
A2930,10,1,Cowrie,global
A2931,10,2,Conpot Cowrie,global
A2932,10,1,Cowrie,global
A2933,10,1,Cowrie,global
A2934,10,1,Cowrie,global
A2935,10,1,Cowrie,global
A2936,10,1,Cowrie,global
A2937,10,1,Cowrie,global
A2938,10,1,Cowrie,global
A2939,10,1,Cowrie,global
A2940,10,1,Cowrie,global
A2941,10,1,Cowrie,global
A2942,10,1,Cowrie,global
A2943,10,1,Cowrie,global
A2944,10,1,Cowrie,global
A2945,10,1,Cowrie,global
A2946,10,1,Cowrie,global
A2947,10,1,Cowrie,global
A2948,10,1,Cowrie,global
A2949,10,1,Cowrie,global
A2950,10,1,Cowrie,global
A2951,10,1,Cowrie,global
A2952,10,1,Cowrie,global
A2953,10,1,Cowrie,global
A2954,10,1,Cowrie,global
A2955,10,1,Cowrie,global
A2956,10,1,Cowrie,global
A2957,10,1,Cowrie,global
A2958,10,1,Cowrie,global
A2959,10,1,Cowrie,global
A2960,10,1,Cowrie,global
A2961,10,1,Cowrie,global
A2962,10,1,Cowrie,global
A2963,10,1,Cowrie,global
A2964,10,1,Cowrie,global
A2965,10,1,Cowrie,global
A2966,10,1,Cowrie,global
A2967,10,1,Cowrie,global
A2968,10,1,Cowrie,global
A2969,10,1,Cowrie,global
A2970,10,1,Cowrie,global
A2971,10,1,Cowrie,global
A2972,10,2,Conpot Cowrie,global
A2973,10,1,Cowrie,global
A2974,10,1,Cowrie,global
A2975,10,1,Cowrie,global
A2976,10,2,Conpot Cowrie,global
A2977,10,1,Cowrie,global
A2978,10,1,Cowrie,global
A2979,10,1,Cowrie,global
A2980,9,1,Cowrie,global
A2981,9,1,Cowrie,global
A2982,9,1,Cowrie,global
A2983,9,1,Cowrie,global
A2984,9,1,Cowrie,global
A2985,9,1,Cowrie,global
A2986,9,1,Cowrie,global
A2987,9,1,Cowrie,global
A2988,9,1,Cowrie,global
A2989,9,1,Cowrie,global
A2990,9,1,Cowrie,global
A2991,9,1,Cowrie,global
A2992,9,1,Cowrie,global
A2993,9,1,Cowrie,global
A2994,9,1,Cowrie,global
A2995,9,1,Cowrie,global
A2996,9,1,Cowrie,global
A2997,9,1,Cowrie,global
A2998,9,1,Cowrie,global
A2999,9,1,Cowrie,global
A3000,9,1,Cowrie,global
A3001,9,1,Cowrie,global
A3002,9,1,Cowrie,global
A3003,9,1,Cowrie,global
A3004,9,1,Cowrie,global
A3005,9,1,Cowrie,global
A3006,9,1,Cowrie,global
A3007,9,1,Cowrie,global
A3008,9,1,Cowrie,global
A3009,9,1,Cowrie,global
A3010,9,1,Cowrie,global
A3011,9,2,Conpot Cowrie,global
A3012,9,1,Cowrie,global
A3013,9,1,Cowrie,global
A3014,9,1,Cowrie,global
A3015,9,1,Cowrie,global
A3016,9,1,Cowrie,global
A3017,9,1,Cowrie,global
A3018,9,1,Cowrie,global
A3019,9,1,Cowrie,global
A3020,9,1,Cowrie,global
A3021,9,2,Conpot Cowrie,global
A3022,9,1,Cowrie,global
A3023,9,1,Cowrie,global
A3024,9,1,Cowrie,global
A3025,9,1,Cowrie,global
A3026,9,1,Cowrie,global
A3027,9,1,Cowrie,global
A3028,9,1,Cowrie,global
A3029,9,1,Cowrie,global
A3030,9,1,Cowrie,global
A3031,9,1,Cowrie,global
A3032,9,1,Cowrie,global
A3033,9,1,Cowrie,global
A3034,9,1,Cowrie,global
A3035,9,1,Cowrie,global
A3036,9,1,Cowrie,global
A3037,9,1,Cowrie,global
A3038,9,1,Cowrie,global
A3039,9,1,Cowrie,global
A3040,9,2,Conpot Cowrie,global
A3041,9,1,Cowrie,global
A3042,9,1,Cowrie,global
A3043,9,1,Cowrie,global
A3044,9,1,Cowrie,global
A3045,9,1,Cowrie,global
A3046,9,1,Cowrie,global
A3047,9,2,Conpot Cowrie,global
A3048,9,1,Cowrie,global
A3049,9,1,Cowrie,global
A3050,9,1,Cowrie,global
A3051,8,1,Cowrie,global
A3052,8,1,Cowrie,global
A3053,8,1,Cowrie,global
A3054,8,1,Cowrie,global
A3055,8,1,Conpot,global
A3056,8,1,Conpot,global
A3057,8,1,Cowrie,global
A3058,8,1,Cowrie,global
A3059,8,1,Conpot,global
A3060,8,1,Cowrie,global
A3061,8,1,Cowrie,global
A3062,8,1,Cowrie,global
A3063,8,1,Cowrie,global
A3064,8,1,Cowrie,global
A3065,8,1,Cowrie,global
A3066,8,2,Conpot Cowrie,global
A3067,8,1,Cowrie,global
A3068,8,1,Conpot,global
A3069,8,1,Cowrie,global
A3070,8,1,Cowrie,global
A3071,8,1,Cowrie,global
A3072,8,1,Cowrie,global
A3073,8,1,Cowrie,global
A3074,8,1,Cowrie,global
A3075,8,1,Cowrie,global
A3076,8,1,Cowrie,global
A3077,8,1,Cowrie,global
A3078,8,1,Cowrie,global
A3079,8,1,Cowrie,global
A3080,8,1,Cowrie,global
A3081,8,1,Cowrie,global
A3082,8,1,Cowrie,global
A3083,8,1,Cowrie,global
A3084,8,1,Cowrie,global
A3085,8,1,Cowrie,global
A3086,8,1,Cowrie,global
A3087,8,1,Cowrie,global
A3088,8,1,Cowrie,global
A3089,8,2,Conpot Cowrie,global
A3090,8,1,Cowrie,global
A3091,8,1,Cowrie,global
A3092,8,1,Cowrie,global
A3093,8,1,Cowrie,global
A3094,8,1,Cowrie,global
A3095,8,1,Cowrie,global
A3096,8,1,Conpot,global
A3097,8,1,Conpot,global
A3098,8,1,Cowrie,global
A3099,8,1,Cowrie,global
A3100,8,2,Conpot Cowrie,global
A3101,8,1,Cowrie,global
A3102,8,1,Cowrie,global
A3103,8,1,Cowrie,global
A3104,8,1,Cowrie,global
A3105,8,1,Cowrie,global
A3106,8,1,Cowrie,global
A3107,8,1,Cowrie,global
A3108,8,1,Cowrie,global
A3109,8,1,Cowrie,global
A3110,8,1,Cowrie,global
A3111,8,1,Conpot,global
A3112,8,2,Conpot Cowrie,global
A3113,8,1,Cowrie,global
A3114,8,1,Cowrie,global
A3115,8,1,Cowrie,global
A3116,8,1,Cowrie,global
A3117,8,1,Cowrie,global
A3118,8,1,Cowrie,global
A3119,7,1,Cowrie,global
A3120,7,1,Cowrie,global
A3121,7,1,Cowrie,global
A3122,7,1,Cowrie,global
A3123,7,1,Cowrie,global
A3124,7,1,Cowrie,global
A3125,7,1,Cowrie,global
A3126,7,1,Cowrie,global
A3127,7,1,Cowrie,global
A3128,7,1,Cowrie,global
A3129,7,1,Cowrie,global
A3130,7,1,Cowrie,global
A3131,7,1,Cowrie,global
A3132,7,1,Cowrie,global
A3133,7,1,Cowrie,global
A3134,7,1,Cowrie,global
A3135,7,1,Conpot,global
A3136,7,1,Cowrie,global
A3137,7,1,Cowrie,global
A3138,7,1,Cowrie,global
A3139,7,1,Cowrie,global
A3140,7,1,Cowrie,global
A3141,7,1,Cowrie,global
A3142,7,1,Cowrie,global
A3143,7,1,Cowrie,global
A3144,7,1,Cowrie,global
A3145,7,1,Cowrie,global
A3146,7,1,Cowrie,global
A3147,7,1,Cowrie,global
A3148,7,1,Cowrie,global
A3149,7,1,Cowrie,global
A3150,7,2,Conpot Cowrie,global
A3151,7,1,Cowrie,global
A3152,7,1,Cowrie,global
A3153,7,1,Cowrie,global
A3154,7,1,Cowrie,global
A3155,7,1,Cowrie,global
A3156,7,1,Cowrie,global
A3157,7,2,Conpot Cowrie,global
A3158,7,1,Cowrie,global
A3159,7,1,Cowrie,global
A3160,7,1,Cowrie,global
A3161,7,1,Cowrie,global
A3162,7,1,Cowrie,global
A3163,7,1,Cowrie,global
A3164,7,1,Cowrie,global
A3165,7,1,Cowrie,global
A3166,7,1,Cowrie,global
A3167,7,1,Cowrie,global
A3168,7,1,Cowrie,global
A3169,7,1,Cowrie,global
A3170,7,1,Cowrie,global
A3171,7,1,Cowrie,global
A3172,7,1,Cowrie,global
A3173,7,1,Cowrie,global
A3174,7,1,Cowrie,global
A3175,7,1,Cowrie,global
A3176,7,1,Cowrie,global
A3177,7,1,Cowrie,global
A3178,7,1,Cowrie,global
A3179,7,1,Cowrie,global
A3180,7,1,Cowrie,global
A3181,7,1,Cowrie,global
A3182,7,1,Cowrie,global
A3183,7,1,Cowrie,global
A3184,7,1,Conpot,global
A3185,7,1,Cowrie,global
A3186,7,1,Cowrie,global
A3187,7,1,Cowrie,global
A3188,7,1,Cowrie,global
A3189,7,1,Cowrie,global
A3190,7,1,Cowrie,global
A3191,7,1,Cowrie,global
A3192,7,1,Cowrie,global
A3193,7,1,Cowrie,global
A3194,7,1,Cowrie,global
A3195,7,1,Cowrie,global
A3196,7,1,Cowrie,global
A3197,7,1,Cowrie,global
A3198,7,1,Cowrie,global
A3199,7,1,Cowrie,global
A3200,7,1,Cowrie,global
A3201,7,1,Cowrie,global
A3202,7,1,Cowrie,global
A3203,7,1,Cowrie,global
A3204,7,1,Cowrie,global
A3205,7,1,Cowrie,global
A3206,7,1,Cowrie,global
A3207,7,1,Cowrie,global
A3208,7,1,Cowrie,global
A3209,7,1,Cowrie,global
A3210,7,1,Cowrie,global
A3211,7,1,Cowrie,global
A3212,7,1,Cowrie,global
A3213,7,1,Cowrie,global
A3214,7,1,Cowrie,global
A3215,7,1,Cowrie,global
A3216,7,1,Cowrie,global
A3217,7,2,Conpot Cowrie,global
A3218,7,1,Cowrie,global
A3219,7,1,Cowrie,global
A3220,7,1,Cowrie,global
A3221,7,1,Cowrie,global
A3222,7,1,Cowrie,global
A3223,7,1,Cowrie,global
A3224,7,2,Conpot Cowrie,global
A3225,7,1,Cowrie,global
A3226,6,1,Cowrie,global
A3227,6,1,Cowrie,global
A3228,6,1,Cowrie,global
A3229,6,1,Cowrie,global
A3230,6,1,Cowrie,global
A3231,6,1,Cowrie,global
A3232,6,1,Cowrie,global
A3233,6,1,Cowrie,global
A3234,6,1,Cowrie,global
A3235,6,1,Cowrie,global
A3236,6,1,Cowrie,global
A3237,6,1,Cowrie,global
A3238,6,1,Cowrie,global
A3239,6,1,Cowrie,global
A3240,6,1,Cowrie,global
A3241,6,1,Cowrie,global
A3242,6,1,Cowrie,global
A3243,6,1,Cowrie,global
A3244,6,1,Cowrie,global
A3245,6,1,Cowrie,global
A3246,6,1,Cowrie,global
A3247,6,1,Cowrie,global
A3248,6,1,Cowrie,global
A3249,6,1,Cowrie,global
A3250,6,1,Cowrie,global
A3251,6,1,Cowrie,global
A3252,6,1,Cowrie,global
A3253,6,1,Cowrie,global
A3254,6,1,Cowrie,global
A3255,6,1,Cowrie,global
A3256,6,1,Cowrie,global
A3257,6,1,Cowrie,global
A3258,6,1,Cowrie,global
A3259,6,1,Cowrie,global
A3260,6,1,Cowrie,global
A3261,6,1,Cowrie,global
A3262,6,1,Cowrie,global
A3263,6,1,Cowrie,global
A3264,6,1,Cowrie,global
A3265,6,1,Cowrie,global
A3266,6,1,Cowrie,global
A3267,6,1,Cowrie,global
A3268,6,1,Cowrie,global
A3269,6,1,Cowrie,global
A3270,6,1,Cowrie,global
A3271,6,1,Cowrie,global
A3272,6,1,Cowrie,global
A3273,6,1,Cowrie,global
A3274,6,2,Conpot Cowrie,global
A3275,6,1,Cowrie,global
A3276,6,2,Conpot Cowrie,global
A3277,6,1,Cowrie,global
A3278,6,1,Cowrie,global
A3279,6,1,Cowrie,global
A3280,6,1,Cowrie,global
A3281,6,1,Cowrie,global
A3282,6,1,Cowrie,global
A3283,6,1,Cowrie,global
A3284,6,1,Cowrie,global
A3285,6,1,Cowrie,global
A3286,6,1,Cowrie,global
A3287,6,1,Cowrie,global
A3288,6,1,Cowrie,global
A3289,6,1,Cowrie,global
A3290,6,1,Cowrie,global
A3291,6,1,Cowrie,global
A3292,6,1,Cowrie,global
A3293,6,1,Cowrie,global
A3294,6,1,Cowrie,global
A3295,6,1,Cowrie,global
A3296,6,1,Cowrie,global
A3297,6,1,Conpot,global
A3298,6,1,Cowrie,global
A3299,6,1,Cowrie,global
A3300,6,1,Cowrie,global
A3301,6,1,Cowrie,global
A3302,6,1,Cowrie,global
A3303,6,1,Cowrie,global
A3304,6,1,Cowrie,global
A3305,6,1,Cowrie,global
A3306,6,1,Cowrie,global
A3307,6,1,Cowrie,global
A3308,6,1,Cowrie,global
A3309,6,1,Cowrie,global
A3310,6,1,Cowrie,global
A3311,6,1,Cowrie,global
A3312,6,1,Cowrie,global
A3313,6,1,Cowrie,global
A3314,6,1,Cowrie,global
A3315,6,1,Cowrie,global
A3316,6,1,Cowrie,global
A3317,6,1,Cowrie,global
A3318,6,1,Cowrie,global
A3319,6,1,Cowrie,global
A3320,6,1,Cowrie,global
A3321,6,1,Cowrie,global
A3322,6,1,Cowrie,global
A3323,6,1,Cowrie,global
A3324,6,1,Cowrie,global
A3325,6,1,Cowrie,global
A3326,6,1,Cowrie,global
A3327,6,1,Cowrie,global
A3328,6,1,Cowrie,global
A3329,6,1,Cowrie,global
A3330,6,1,Cowrie,global
A3331,6,1,Cowrie,global
A3332,6,1,Cowrie,global
A3333,6,1,Cowrie,global
A3334,6,1,Cowrie,global
A3335,6,1,Cowrie,global
A3336,6,1,Cowrie,global
A3337,6,1,Cowrie,global
A3338,6,1,Cowrie,global
A3339,6,2,Conpot Cowrie,global
A3340,6,1,Conpot,global
A3341,6,2,Conpot Cowrie,global
A3342,6,2,Conpot Cowrie,global
A3343,6,2,Conpot Cowrie,global
A3344,6,1,Cowrie,global
A3345,6,1,Cowrie,global
A3346,5,1,Cowrie,global
A3347,5,1,Cowrie,global
A3348,5,1,Cowrie,global
A3349,5,1,Cowrie,global
A3350,5,1,Cowrie,global
A3351,5,1,Cowrie,global
A3352,5,1,Cowrie,global
A3353,5,1,Cowrie,global
A3354,5,1,Cowrie,global
A3355,5,1,Cowrie,global
A3356,5,1,Cowrie,global
A3357,5,1,Cowrie,global
A3358,5,1,Cowrie,global
A3359,5,1,Cowrie,global
A3360,5,1,Cowrie,global
A3361,5,1,Cowrie,global
A3362,5,1,Cowrie,global
A3363,5,1,Cowrie,global
A3364,5,1,Cowrie,global
A3365,5,1,Cowrie,global
A3366,5,1,Cowrie,global
A3367,5,1,Cowrie,global
A3368,5,1,Cowrie,global
A3369,5,1,Cowrie,global
A3370,5,1,Cowrie,global
A3371,5,1,Cowrie,global
A3372,5,1,Cowrie,global
A3373,5,1,Cowrie,global
A3374,5,1,Cowrie,global
A3375,5,1,Cowrie,global
A3376,5,1,Cowrie,global
A3377,5,1,Cowrie,global
A3378,5,1,Cowrie,global
A3379,5,1,Cowrie,global
A3380,5,1,Cowrie,global
A3381,5,1,Cowrie,global
A3382,5,1,Cowrie,global
A3383,5,1,Cowrie,global
A3384,5,1,Cowrie,global
A3385,5,1,Cowrie,global
A3386,5,1,Cowrie,global
A3387,5,1,Cowrie,global
A3388,5,1,Cowrie,global
A3389,5,1,Cowrie,global
A3390,5,1,Cowrie,global
A3391,5,1,Cowrie,global
A3392,5,1,Cowrie,global
A3393,5,1,Cowrie,global
A3394,5,1,Cowrie,global
A3395,5,1,Cowrie,global
A3396,5,1,Cowrie,global
A3397,5,1,Cowrie,global
A3398,5,1,Cowrie,global
A3399,5,1,Cowrie,global
A3400,5,1,Cowrie,global
A3401,5,1,Cowrie,global
A3402,5,1,Cowrie,global
A3403,5,1,Cowrie,global
A3404,5,1,Cowrie,global
A3405,5,1,Cowrie,global
A3406,5,1,Cowrie,global
A3407,5,1,Cowrie,global
A3408,5,1,Cowrie,global
A3409,5,1,Cowrie,global
A3410,5,1,Cowrie,global
A3411,5,1,Cowrie,global
A3412,5,1,Cowrie,global
A3413,5,1,Cowrie,global
A3414,5,1,Cowrie,global
A3415,5,1,Cowrie,global
A3416,5,1,Cowrie,global
A3417,5,1,Cowrie,global
A3418,5,1,Cowrie,global
A3419,5,1,Cowrie,global
A3420,5,1,Cowrie,global
A3421,5,1,Cowrie,global
A3422,5,1,Cowrie,global
A3423,5,1,Cowrie,global
A3424,5,1,Cowrie,global
A3425,5,1,Cowrie,global
A3426,5,1,Cowrie,global
A3427,5,1,Cowrie,global
A3428,5,1,Cowrie,global
A3429,5,1,Cowrie,global
A3430,5,1,Cowrie,global
A3431,5,1,Cowrie,global
A3432,5,1,Cowrie,global
A3433,5,1,Cowrie,global
A3434,5,1,Cowrie,global
A3435,5,1,Cowrie,global
A3436,5,1,Cowrie,global
A3437,5,1,Cowrie,global
A3438,5,1,Cowrie,global
A3439,5,1,Cowrie,global
A3440,5,1,Cowrie,global
A3441,5,1,Cowrie,global
A3442,5,1,Cowrie,global
A3443,5,1,Cowrie,global
A3444,5,1,Cowrie,global
A3445,5,1,Cowrie,global
A3446,5,1,Cowrie,global
A3447,5,1,Cowrie,global
A3448,5,1,Cowrie,global
A3449,5,1,Cowrie,global
A3450,5,1,Cowrie,global
A3451,5,1,Cowrie,global
A3452,5,1,Cowrie,global
A3453,5,1,Cowrie,global
A3454,5,1,Cowrie,global
A3455,5,1,Cowrie,global
A3456,5,1,Cowrie,global
A3457,5,1,Cowrie,global
A3458,5,1,Cowrie,global
A3459,5,1,Cowrie,global
A3460,5,1,Cowrie,global
A3461,5,1,Cowrie,global
A3462,5,1,Cowrie,global
A3463,5,1,Cowrie,global
A3464,5,1,Cowrie,global
A3465,5,1,Cowrie,global
A3466,5,1,Cowrie,global
A3467,5,1,Cowrie,global
A3468,5,1,Cowrie,global
A3469,5,1,Cowrie,global
A3470,5,1,Cowrie,global
A3471,5,1,Cowrie,global
